sample_id,timestep,feature,shap_value
8,4,return_1d,0.030091512948274612
8,4,KAMA_10,0.0
8,4,SMA_20,0.0
8,4,HCL3,0.0
8,4,EMA_20,0.0
8,4,HMA_20,0.0
8,4,ATR_14,0.0
8,4,BBL_20,0.0
8,4,OBV,0.0
8,4,PVT,0.0
8,5,close_log,0.0
8,5,return_1d,-0.00043582485523074865
8,5,KAMA_10,0.0
8,5,SMA_20,0.0
8,5,HCL3,0.0
8,5,EMA_20,0.0
8,5,HMA_20,0.0
8,5,ATR_14,0.0
8,5,BBL_20,0.0
8,5,OBV,0.0
8,5,PVT,0.0
8,6,close_log,0.0
8,6,return_1d,-0.0021284599788486958
8,6,KAMA_10,0.0
8,6,SMA_20,0.0
8,6,HCL3,0.0
8,6,EMA_20,0.0
8,6,HMA_20,0.0
8,6,ATR_14,0.0
8,6,BBL_20,0.0
8,6,OBV,0.0
8,6,PVT,0.0
9,0,close_log,0.0
9,0,return_1d,-0.007114696782082319
9,0,KAMA_10,0.0
9,0,SMA_20,0.0
9,0,HCL3,0.0
9,0,EMA_20,0.0
9,0,HMA_20,0.0
9,0,ATR_14,0.0
9,0,BBL_20,0.0
9,0,OBV,0.0
9,0,PVT,0.0
9,1,close_log,0.0
9,1,return_1d,-0.00021083223691675812
9,1,KAMA_10,0.0
9,1,SMA_20,0.0
9,1,HCL3,0.0
9,1,EMA_20,0.0
9,1,HMA_20,0.0
9,1,ATR_14,0.0
9,1,BBL_20,0.0
9,1,OBV,0.0
9,1,PVT,0.0
9,2,close_log,0.0
9,2,return_1d,0.0012354262871667743
9,2,KAMA_10,0.0
9,2,SMA_20,0.0
9,2,HCL3,0.0
9,2,EMA_20,0.0
9,2,HMA_20,0.0
9,2,ATR_14,0.0
9,2,BBL_20,0.0
9,2,OBV,0.0
9,2,PVT,0.0
9,3,close_log,0.0
9,3,return_1d,-0.015658102929592133
9,3,KAMA_10,0.0
9,3,SMA_20,0.0
9,3,HCL3,0.0
9,3,EMA_20,0.0
9,3,HMA_20,0.0
9,3,ATR_14,0.0
9,3,BBL_20,0.0
9,3,OBV,0.0
9,3,PVT,0.0
9,4,close_log,0.0
9,4,return_1d,0.0015068050706759095
9,4,KAMA_10,0.0
9,4,SMA_20,0.0
9,4,HCL3,0.0
9,4,EMA_20,0.0
9,4,HMA_20,0.0
9,4,ATR_14,0.0
9,4,BBL_20,0.0
9,4,OBV,0.0
9,4,PVT,0.0
9,5,close_log,0.0
9,5,return_1d,-0.014638001099228859
9,5,KAMA_10,0.0
9,5,SMA_20,0.0
9,5,HCL3,0.0
9,5,EMA_20,0.0
9,5,HMA_20,0.0
9,5,ATR_14,0.0
9,5,BBL_20,0.0
9,5,OBV,0.0
9,5,PVT,0.0
9,6,close_log,0.0
9,6,return_1d,-0.000493928324431181
9,6,KAMA_10,0.0
9,6,SMA_20,0.0
9,6,HCL3,0.0
9,6,EMA_20,0.0
9,6,HMA_20,0.0
9,6,ATR_14,0.0
9,6,BBL_20,0.0
9,6,OBV,0.0
9,6,PVT,0.0
10,0,close_log,0.0
10,0,return_1d,-0.0015416081296280026
10,0,KAMA_10,0.0
10,0,SMA_20,0.0
10,0,HCL3,0.0
10,0,EMA_20,0.0
10,0,HMA_20,0.0
10,0,ATR_14,0.0
10,0,BBL_20,0.0
10,0,OBV,0.0
10,0,PVT,0.0
10,1,close_log,0.0
10,1,return_1d,-0.0003038607828784734
10,1,KAMA_10,0.0
10,1,SMA_20,0.0
10,1,HCL3,0.0
10,1,EMA_20,0.0
10,1,HMA_20,0.0
10,1,ATR_14,0.0
10,1,BBL_20,0.0
10,1,OBV,0.0
10,1,PVT,0.0
10,2,close_log,0.0
10,2,return_1d,0.0048080924898386
10,2,KAMA_10,0.0
10,2,SMA_20,0.0
10,2,HCL3,0.0
10,2,EMA_20,0.0
10,2,HMA_20,0.0
10,2,ATR_14,0.0
10,2,BBL_20,0.0
10,2,OBV,0.0
10,2,PVT,0.0
10,3,close_log,0.0
10,3,return_1d,-0.0008935015648603439
10,3,KAMA_10,0.0
10,3,SMA_20,0.0
10,3,HCL3,0.0
10,3,EMA_20,0.0
10,3,HMA_20,0.0
10,3,ATR_14,0.0
10,3,BBL_20,0.0
10,3,OBV,0.0
10,3,PVT,0.0
10,4,close_log,0.0
10,4,return_1d,0.058636393398046494
10,4,KAMA_10,0.0
10,4,SMA_20,0.0
10,4,HCL3,0.0
10,4,EMA_20,0.0
10,4,HMA_20,0.0
10,4,ATR_14,0.0
10,4,BBL_20,0.0
10,4,OBV,0.0
10,4,PVT,0.0
10,5,close_log,0.0
10,5,return_1d,-0.003365397220477462
10,5,KAMA_10,0.0
10,5,SMA_20,0.0
10,5,HCL3,0.0
10,5,EMA_20,0.0
10,5,HMA_20,0.0
10,5,ATR_14,0.0
10,5,BBL_20,0.0
10,5,OBV,0.0
10,5,PVT,0.0
10,6,close_log,0.0
10,6,return_1d,-0.00034457817673683167
10,6,KAMA_10,0.0
10,6,SMA_20,0.0
10,6,HCL3,0.0
10,6,EMA_20,0.0
10,6,HMA_20,0.0
10,6,ATR_14,0.0
10,6,BBL_20,0.0
10,6,OBV,0.0
10,6,PVT,0.0
11,0,close_log,0.0
11,0,return_1d,-0.0022314072120934725
11,0,KAMA_10,0.0
11,0,SMA_20,0.0
11,0,HCL3,0.0
11,0,EMA_20,0.0
11,0,HMA_20,0.0
11,0,ATR_14,0.0
11,0,BBL_20,0.0
11,0,OBV,0.0
11,0,PVT,0.0
11,1,close_log,0.0
11,1,return_1d,-0.0011810718569904566
11,1,KAMA_10,0.0
11,1,SMA_20,0.0
11,1,HCL3,0.0
11,1,EMA_20,0.0
11,1,HMA_20,0.0
11,1,ATR_14,0.0
11,1,BBL_20,0.0
11,1,OBV,0.0
11,1,PVT,0.0
11,2,close_log,0.0
11,2,return_1d,0.0003146011149510741
11,2,KAMA_10,0.0
11,2,SMA_20,0.0
11,2,HCL3,0.0
11,2,EMA_20,0.0
11,2,HMA_20,0.0
11,2,ATR_14,0.0
11,2,BBL_20,0.0
11,2,OBV,0.0
11,2,PVT,0.0
11,3,close_log,0.0
11,3,return_1d,-0.030402135103940964
11,3,KAMA_10,0.0
11,3,SMA_20,0.0
11,3,HCL3,0.0
11,3,EMA_20,0.0
11,3,HMA_20,0.0
11,3,ATR_14,0.0
11,3,BBL_20,0.0
11,3,OBV,0.0
11,3,PVT,0.0
11,4,close_log,0.0
11,4,return_1d,0.01329129096120596
11,4,KAMA_10,0.0
11,4,SMA_20,0.0
11,4,HCL3,0.0
11,4,EMA_20,0.0
11,4,HMA_20,0.0
11,4,ATR_14,0.0
11,4,BBL_20,0.0
11,4,OBV,0.0
11,4,PVT,0.0
11,5,close_log,0.0
11,5,return_1d,-0.002335397992283106
11,5,KAMA_10,0.0
11,5,SMA_20,0.0
11,5,HCL3,0.0
11,5,EMA_20,0.0
11,5,HMA_20,0.0
11,5,ATR_14,0.0
11,5,BBL_20,0.0
11,5,OBV,0.0
11,5,PVT,0.0
11,6,close_log,0.0
11,6,return_1d,-0.0004987294669263065
11,6,KAMA_10,0.0
11,6,SMA_20,0.0
11,6,HCL3,0.0
11,6,EMA_20,0.0
11,6,HMA_20,0.0
11,6,ATR_14,0.0
11,6,BBL_20,0.0
11,6,OBV,0.0
11,6,PVT,0.0
12,0,close_log,0.0
12,0,return_1d,-0.008735866285860538
12,0,KAMA_10,0.0
12,0,SMA_20,0.0
12,0,HCL3,0.0
12,0,EMA_20,0.0
12,0,HMA_20,0.0
12,0,ATR_14,0.0
12,0,BBL_20,0.0
12,0,OBV,0.0
12,0,PVT,0.0
12,1,close_log,0.0
12,1,return_1d,-7.776662823744118e-05
12,1,KAMA_10,0.0
12,1,SMA_20,0.0
12,1,HCL3,0.0
12,1,EMA_20,0.0
12,1,HMA_20,0.0
12,1,ATR_14,0.0
12,1,BBL_20,0.0
12,1,OBV,0.0
12,1,PVT,0.0
12,2,close_log,0.0
12,2,return_1d,0.00929531641304493
12,2,KAMA_10,0.0
12,2,SMA_20,0.0
12,2,HCL3,0.0
12,2,EMA_20,0.0
12,2,HMA_20,0.0
12,2,ATR_14,0.0
12,2,BBL_20,0.0
12,2,OBV,0.0
12,2,PVT,0.0
12,3,close_log,0.0
12,3,return_1d,-0.006980436854064465
12,3,KAMA_10,0.0
12,3,SMA_20,0.0
12,3,HCL3,0.0
12,3,EMA_20,0.0
12,3,HMA_20,0.0
12,3,ATR_14,0.0
12,3,BBL_20,0.0
12,3,OBV,0.0
12,3,PVT,0.0
12,4,close_log,0.0
12,4,return_1d,0.009148023091256618
12,4,KAMA_10,0.0
12,4,SMA_20,0.0
12,4,HCL3,0.0
12,4,EMA_20,0.0
12,4,HMA_20,0.0
12,4,ATR_14,0.0
12,4,BBL_20,0.0
12,4,OBV,0.0
12,4,PVT,0.0
12,5,close_log,0.0
12,5,return_1d,-0.003398507134988904
12,5,KAMA_10,0.0
12,5,SMA_20,0.0
12,5,HCL3,0.0
12,5,EMA_20,0.0
12,5,HMA_20,0.0
12,5,ATR_14,0.0
12,5,BBL_20,0.0
12,5,OBV,0.0
12,5,PVT,0.0
12,6,close_log,0.0
12,6,return_1d,-0.0011490252800285816
12,6,KAMA_10,0.0
12,6,SMA_20,0.0
12,6,HCL3,0.0
12,6,EMA_20,0.0
12,6,HMA_20,0.0
12,6,ATR_14,0.0
12,6,BBL_20,0.0
12,6,OBV,0.0
