return_1d_past,return_2d_past,return_3d_past,return_4d_past,return_5d_past,return_6d_past,return_7d_past,return_10d_past,return_20d_past,return_30d_past,return_120d_past,return_480d_past,KAMA_10,SMA_20,HLC3,TEMA_20,EMA_20,HMA_20,FWMA_10,ATR_14,BBL_20,OBV,PVT,gold_return,sample_index
0.013733360412159973,0.005569986886432649,0.012420989631648276,-0.007507439041064183,-0.010096514603016228,-0.016754680335628724,0.005120640972918902,0.012415086135146042,0.023211157270805936,-0.04265068991801128,0.017677930697384818,0.0019481939506768105,0.04271929012694517,0.011253003340536662,0.014055120717681795,0.015278566536196749,0.013510274114998524,0.016002850241237227,0.02574947871799884,0.005025683866564499,0.01728183298511905,0.05609039155453938,0.033514169517880256,-0.00277236212595629,0
-0.005572640690031913,0.007042862834791776,0.01825207704614464,0.002885927441409879,-0.005933263197451397,0.006143101498899261,-0.000495128724575783,0.01900036435850078,0.018334850948122566,-0.02489044486764307,0.01778692232581199,0.004160923463922537,0.0428852856319639,0.010662079777077674,0.013807616062664618,0.01494391819088966,0.012812990980899277,0.017316434838262458,0.026663379346236214,0.006122083940621288,0.01564826961267909,0.052119260292560594,0.032337288168646436,0.015903398387718273,1
-0.029687678081374833,-0.012773452609300615,-0.005963994379744089,0.0020483882383926537,0.0016244046993099679,0.004667806414702762,-0.00975339225507062,-0.002609726044036131,-0.01000458044891881,-0.010286824359468762,0.010951373094884212,-0.002087468342891851,0.03470993448172174,0.0055094227224682536,0.009532616521822038,0.006496477192987082,0.00932528653251392,0.012489854744219073,0.018719569519509104,0.006344657722470856,0.005419639454932573,0.0348035149404643,0.026022708711758206,0.010339856189850533,2
-0.012340488376833731,-0.013504010811772861,-0.01240370577198537,0.00326952792999158,0.00048018865883879227,0.0028859978731231315,-0.009220357913704496,-0.0080389225654205,-0.007811313286029453,-0.027464368389106226,0.011227875402094113,-0.0028014013933724312,0.03318111219003544,0.005267581421872108,0.00922241416436201,0.007624214183807946,0.006838869477696277,0.011135090802380647,0.01791025175975714,0.004336783396811701,0.007987986913394947,0.03649246252050452,0.025071220664806625,0.0010225183820857895,3
-0.0014992156305899526,-0.002970737814500225,-0.011071060017685742,-0.0024761488189733514,-0.00048478384428624245,0.0009534101326461182,-0.01280374517622898,-0.007735657400601849,-0.0071532497972377216,-0.030713422312236914,0.0130210246163707,-0.004161688925734036,0.03523678823568156,0.0058090312309823835,0.007957056389610157,0.009641565931073922,0.007808867902074594,0.012260620161636423,0.017552541470522175,0.0026822778600444023,0.009033799893614353,0.03553551276435281,0.024434622823636662,0.014172254947980696,4
0.005483476837061957,0.010835258514570997,0.013952274654334839,0.005714813241553621,0.005373893567903939,0.007497176725918477,-0.0010111471660433826,-0.004066493537164352,0.005903329551432193,-0.04005279687052576,0.021984142103113644,0.008681065965937266,0.0423007524912303,0.01216084981428808,0.014191199093350631,0.015738560440314967,0.010248163179264512,0.018012057960071992,0.02515844294621903,0.004941601001443375,0.02644776650530675,0.050799647843703916,0.03477310040564549,0.017143363586903958,5
-0.026016606966172962,-0.01304134774104703,-0.0031804233693511156,0.005749544902520419,0.003117306003740055,0.01261027143795752,-0.007615394913359599,0.008166818494615624,-0.0036364044162194597,-0.00151182106691333,0.008004756663868328,0.0064773689793816034,0.033403499051374325,0.008829283976955173,0.008901435238545004,0.0059690229692928275,0.008826627051593166,0.012956132915296363,0.01721450001014074,0.006376782380360416,0.01470928331673516,0.03832399808219393,0.028017479669539904,0.010598698920004153,6
-0.00804274914291126,-0.010234502357592677,-0.012039462440564003,0.0015240898560882222,0.0041482152448956665,0.01131229626996866,-0.00782404396150541,0.007700273504394916,-0.007125860007592969,-0.004073252533100473,0.010857190377259442,-0.002063239312866147,0.03158295585723556,0.008527919650907592,0.007726627488386105,0.003980572420813231,0.008283429484927676,0.01050499549948615,0.014738288181917998,0.004904241552826757,0.013173430008968742,0.037474906938103986,0.026121508765334273,0.0018965920697431693,7
-0.006431916663994399,-0.010057373472120738,-0.013451799551556896,-0.0033173121267398727,0.003532993688129874,0.007307613125024732,-0.0053874775732130065,0.007289959898456508,-0.006174518465282378,-0.0031614539813405863,0.012130500372190428,-0.001378480829685807,0.034487640528405784,0.009013807795536058,0.009703121864416167,0.005146637859555141,0.00859205467621954,0.012655262590897474,0.018047202501191427,0.006675768894409541,0.014971412355737205,0.03880894360789528,0.026635509128120034,0.008166667360842383,8
-0.009666015180726375,-0.013027064388391978,-0.012350504457652197,-0.009083048770176131,0.001605652055750422,0.0046236022495508245,-0.010135726652364837,0.00941265203823195,-0.006074373048252599,-0.004824367727582257,0.005822717702037083,-0.004844837656333142,0.03190402492114224,0.007902859353650026,0.008155919006445427,0.005182059034903993,0.007796181259607264,0.01181780220023884,0.016966512757160365,0.0048190579727942886,0.014403742915399744,0.03624972824790875,0.02663875764781434,0.00709582549243765,9
-0.011042963208889875,-0.01169311793005974,-0.008469460279524638,-0.0027132195719573615,0.005008568524047995,0.011258426052968213,-0.010382075907889407,0.010196190891693135,-0.004580625783546822,-0.004853553780708588,0.009677759830563761,-0.003558393925911514,0.03107200663825274,0.007017044364890068,0.007819004424426283,0.0047822779961515125,0.007436861227777528,0.011218410987383293,0.015866640402910703,0.0049153384435110066,0.013911678515740261,0.03526127610904265,0.025245659604997493,0.0070508411177415626,10
-0.008655590658425643,-0.00802132082582917,-0.008446517310373545,-0.002302676905658324,0.00020627207141971513,0.009537481925838684,-0.0030921958893669983,0.010387477017503848,-0.00667870347277185,-0.004946151539744835,0.013842525272508056,-0.0032076393926498145,0.03314093310026145,0.008780485947389083,0.008776073804465252,0.005792245891744268,0.007922721968491614,0.01117226851065265,0.015994510670675983,0.003391995942754513,0.014011897460752145,0.035757318409360486,0.024389609695703234,0.008975348403205309,11
-0.003530492944599829,-0.002018135232574148,-0.0024950639429011344,0.004977957985585975,0.0041253539125004745,0.009584391649972237,0.019770191993085964,0.009458122606247914,-0.0049796415992058845,-0.006912429351785374,0.017778010564514734,-0.001488397256072631,0.03566453939966905,0.010808748658727317,0.011644443948380283,0.007351874182083239,0.009498680593336868,0.013536892204722803,0.020673643763010518,0.005966547169692297,0.016933613102731695,0.04062380289402404,0.027456506557309163,0.010647343588016082,12
-0.007392526751855828,-0.007055300390313258,-0.0066461380740710264,0.004420178661264289,0.004608330630765296,0.010144639006170809,-0.007626951126239991,0.014704404251896789,-0.005979403848206979,-0.005490555153092566,0.009246617935940364,-0.006736116588957724,0.03376717230455115,0.011179369889818503,0.009745145295943801,0.008491516011856307,0.010028726074930982,0.01229929572679106,0.015986696172848803,0.0088188509766207,0.006222034493547856,0.04172360763467245,0.028791862009352506,-0.06602479672277459,13
-0.007127081644047648,-0.011591567328534964,-0.00809900696421544,-0.0027392516913190426,0.0017607573154423636,0.005872614598262502,0.00835795502807877,-0.001195676611117274,-0.00551580623796781,0.00525876591797275,0.01864136183999252,3.0108118005219617e-05,0.03371594504042686,0.009844744808978113,0.009295588276337257,0.0069300045361201535,0.008478964019736345,0.014157590723617672,0.018459718616356705,0.007372384643857255,0.005460782673548407,0.03802461962262496,0.028079951542055167,0.011711888965947622,14
-0.008573742492592363,-0.011070733802510287,-0.011285260920427592,-0.0009247978525769745,0.0019784545954066386,0.012210175315150866,-0.009495529060448952,0.008250667679868491,-0.004166335181137774,0.005847033816326344,0.021904252082133847,-0.004430532265021601,0.03313362501044904,0.008388565517982902,0.009205740853599376,0.007372202578270753,0.007295875178986197,0.01332428567677785,0.01714660487964538,0.006347706688083899,0.004734469851275964,0.03780723049523556,0.027332658108706658,-0.0015419542135085339,15
-0.005714856202310799,-0.008289331935612172,-0.008083569860292685,-0.0018585981865682087,0.00368221476375844,0.012990225126866362,-0.0076964414562174606,0.011071312653494318,-0.0031461560527809643,0.00836642433333493,0.0320000749428539,0.01231837291979203,0.03675940817426558,0.010290203469509802,0.012375993620403687,0.008394106316211887,0.01092391724170145,0.016172700298103467,0.018001960710511973,0.006954025312328178,0.007611281483911041,0.04217133986254357,0.030914113022791526,-0.004794172425576583,16
-0.005338747354690741,-0.00601122307144691,-0.006421390784048226,0.001079575042210722,0.002975381755651442,0.012503452439643641,0.018417466285108017,0.012864726514093205,-0.002926208907970114,0.011117376983617961,0.036081248704027555,0.013751969051512042,0.040362233622022674,0.012984742256425716,0.016709614396139334,0.013482779908913986,0.011740469336188948,0.017964026290813184,0.02295750013340685,0.00696000016658478,0.017909309260515916,0.0487676427266734,0.03543515683391165,0.005615894018141726,17
0.03645970785919629,-0.008197510370227359,-0.01150713596334216,-0.007158615115979986,0.0017837057716883634,0.009011140241807405,0.010151436857347285,0.00038407992530458166,-0.0018741783172299326,0.0039062194306634483,0.02079879977818833,-0.003388539888000838,0.030843693597537664,0.007025221207080625,0.010408136975305746,0.007496296976931462,0.008279065931808497,0.011898060599157613,0.016663728864790808,-0.00893493558075927,0.009703117384245096,0.035962931808443434,0.028546355292408763,0.00785969679291529,18
