time,open,high,low,close,volume,daily_return,close_log,return_1d,return_2d,return_3d,return_4d,return_5d,return_6d,return_7d,return_1d_past,return_2d_past,return_3d_past,return_4d_past,return_5d_past,return_6d_past,return_7d_past,return_10d_past,return_20d_past,return_30d_past,return_120d_past,return_480d_past,KAMA_10,SMA_20,HLC3,TEMA_20,EMA_20,HMA_20,FWMA_10,ATR_14,BBL_20,OBV,PVT,KAMA_10_lag1,KAMA_10_lag2,KAMA_10_lag5,KAMA_10_lag10,KAMA_10_lag20,SMA_20_lag1,SMA_20_lag2,SMA_20_lag5,SMA_20_lag10,SMA_20_lag20,HLC3_lag1,HLC3_lag2,HLC3_lag5,HLC3_lag10,HLC3_lag20,EMA_20_lag1,EMA_20_lag2,EMA_20_lag5,EMA_20_lag10,EMA_20_lag20,HMA_20_lag1,HMA_20_lag2,HMA_20_lag5,HMA_20_lag10,HMA_20_lag20,ATR_14_lag1,ATR_14_lag2,ATR_14_lag5,ATR_14_lag10,ATR_14_lag20,BBL_20_lag1,BBL_20_lag2,BBL_20_lag5,BBL_20_lag10,BBL_20_lag20,OBV_lag1,OBV_lag2,OBV_lag5,OBV_lag10,OBV_lag20,PVT_lag1,PVT_lag2,PVT_lag5,PVT_lag10,PVT_lag20,TEMA_20_lag1,TEMA_20_lag2,TEMA_20_lag5,TEMA_20_lag10,TEMA_20_lag20,FWMA_10_lag1,FWMA_10_lag2,FWMA_10_lag5,FWMA_10_lag10,FWMA_10_lag20,gold_return
2019-02-13,19631.379999999997,19905.02,19568.28,19812.52,54680000.0,0.009778468206472102,9.894069340082849,0.0020813634792605598,0.0010442484807212191,0.010725357766484358,-0.0068991952824302115,0.004126234606200443,0.013927032430272861,0.031131757879903858,0.009730968385547607,0.018663411353742155,0.04337620806053896,0.04460617640098474,0.04361237963606814,0.04195613785079279,0.05165644811540555,0.0499454547007462,0.06380430567674042,0.05689895620706343,-0.00938921203277065,0.47540995933873037,19283.240090633615,18818.602000000003,19761.940000000002,19480.764228285538,18989.582096852235,19377.1709991342,19514.827412587412,387.2239562277724,17950.964899835548,2520370790.0,54120478.181176454,19069.82130682775,18853.668159403725,18647.110241541952,18534.171251428717,18521.24406177515,18757.370000000003,18688.078,18535.246,18421.832000000002,18827.629,19587.773333333334,19351.140000000003,19031.513333333336,18762.006666666664,18510.466666666667,18902.95705441563,18827.409375933064,18718.364850636553,18588.659141209464,18671.58232170967,19230.71543030303,19122.589814718616,18963.524732467533,18571.999678787874,18048.224723809522,394.9907187243525,390.1000600665608,368.3428414768518,427.3806752254523,515.2160555486483,18022.359130392808,18039.53211220852,17905.36342219207,17954.644041901476,17598.787225664397,2465690790.0,2410500790.0,2404023720.0,2420017050.0,2492320900.0,53585791.53964656,53090601.67716457,52307173.008131586,52042077.238703854,50248042.42713128,19295.84662739699,19127.143912399682,18892.02666618037,18526.679500134476,18184.1906853467,19326.745734265736,19140.70027972028,18919.256223776225,18686.29272727273,18368.024615384616,-0.0037139300885693453
2019-02-14,19797.1,19935.04,19731.78,19853.8,36600000.0,0.0020835310197793167,9.89615070356211,-0.0010371149985392814,0.008643994287223865,-0.008980558761690812,0.0020448711269399093,0.011845668951012306,0.02905039440064329,0.0388219500498987,0.0020813634792605598,0.011812331864808333,0.020744774833002882,0.045457571539799645,0.046687539880245425,0.045693743115328735,0.04403750133005341,0.04931498731565396,0.07418127993165574,0.08010734894180371,-0.00186490515912445,0.4826833824588916,19446.547534974816,18889.576,19840.206666666665,19639.09908375696,19071.888563818688,19540.039558441556,19647.065174825173,362.6954287307364,17927.2336576232,2556970790.0,54196735.416500375,19283.240090633615,19069.82130682775,18683.109492620035,18554.92954094292,18520.410329563958,18818.602000000003,18757.370000000003,18584.16,18450.485,18766.861,19761.940000000002,19587.773333333334,19030.693333333333,18868.853333333336,18502.446666666667,18989.582096852235,18902.95705441563,18740.252007718787,18618.1639849038,18648.98591011827,19377.1709991342,19230.71543030303,19014.520174025973,18667.041119480516,18108.87674978355,387.2239562277724,394.9907187243525,371.3717959466046,405.9565851953921,491.2485814754956,17950.964899835548,18022.359130392808,17988.099407108137,17939.920394985784,17590.084257629616,2520370790.0,2465690790.0,2351770840.0,2460877840.0,2463214380.0,54120478.181176454,53585791.53964656,52255270.05979284,52153035.17174247,50007584.8165162,19480.764228285538,19295.84662739699,18934.464544548242,18625.698709421034,18198.91888042608,19514.827412587412,19326.745734265736,18931.042517482518,18768.76055944056,18393.23160839161,-0.008620349782301874
2019-02-19,20031.579999999998,20118.739999999998,19673.7,19676.3,75280000.0,-0.017470149045049066,9.88717014480042,0.011025429888630593,0.02082622771270317,0.038030953162334,0.04780250881158958,0.04006518386475378,0.029901721725994795,0.0037143214360385074,-0.017624553048914603,-0.007943443763151531,-0.008980558761690812,-0.0068991952824302115,0.0028317731031175008,0.011764216071311962,0.03647701277810879,0.03505694256836254,0.058141087382471424,0.05350652327127626,-0.03811216706561193,0.47959661529501574,19720.774162894537,19103.657,19822.913333333334,19923.045294251322,19271.033449868526,19939.54946580087,19779.60251748252,377.1079990878302,18019.472436394346,2491780790.0,53275251.90041156,19726.32733769232,19554.49059206293,19069.82130682775,18616.073325062465,18514.012729899274,19048.088,18963.063000000002,18757.370000000003,18508.201,18547.976000000002,19999.08666666667,19834.133333333335,19587.773333333334,18894.766666666666,18508.533333333336,19228.37381301258,19144.39631964548,18902.95705441563,18692.19062438777,18590.86092619601,19842.31675151515,19691.923028571426,19230.71543030303,18899.80936017316,18271.95672207792,366.6569220244198,380.5733715666381,394.9907187243525,380.9248170886749,446.88277733382677,17973.601481526257,17946.912530639383,18022.359130392808,17910.76378022429,17867.162489392318,2567060790.0,2522970790.0,2465690790.0,2437703790.0,2439134290.0,54590404.72052286,54161491.785558194,53585791.53964656,52362909.17836854,50261082.84582626,19902.03911231432,19758.903963051158,19295.84662739699,18832.553084479332,18247.166303949612,19840.792727272725,19720.327552447554,19326.745734265736,18886.70867132867,18438.122377622378,-0.06926341206599367
2019-02-20,19709.18,20166.46,19590.24,19894.44,55250000.0,0.01108643393320885,9.89819557468905,0.009800797824072432,0.027005523273703508,0.03677707892295883,0.029039753976123257,0.018876291837364167,-0.007311108452592225,0.012748111666376351,0.011025429888630593,-0.006599123160283987,0.003081986125479117,0.0020448711269399093,0.004126234606200443,0.013857202991748219,0.022789645959942584,0.04773861424226868,0.07693269190862771,0.07667107250474575,-0.0244012275576678,0.48695235238256085,19747.441639347628,19177.314000000002,19883.713333333333,19991.255345297355,19330.405502262,20015.019514285716,19826.13034965035,403.65626587611916,18088.167892893132,2547030790.0,53887777.37522135,19720.774162894537,19726.32733769232,19283.240090633615,18647.110241541952,18513.607347760848,19103.657,19048.088,18818.602000000003,18535.246,18514.749,19822.913333333334,19999.08666666667,19761.940000000002,19031.513333333336,18497.566666666666,19271.033449868526,19228.37381301258,18989.582096852235,18718.364850636553,18574.712266558294,19939.54946580087,19842.31675151515,19377.1709991342,18963.524732467533,18325.414032900433,377.1079990878302,366.6569220244198,387.2239562277724,368.3428414768518,438.0130736893161,18019.472436394346,17973.601481526257,17950.964899835548,17905.36342219207,17881.241324979273,2491780790.0,2567060790.0,2520370790.0,2404023720.0,2418595830.0,53275251.90041156,54590404.72052286,54120478.181176454,52307173.008131586,50102195.35128278,19923.045294251322,19902.03911231432,19480.764228285538,18892.02666618037,18261.16389721005,19779.60251748252,19840.792727272725,19514.827412587412,18919.256223776225,18431.104475524477,0.034213824164052276
2019-02-21,20006.06,20174.48,19841.78,20090.379999999997,52710000.0,0.009848982931914607,9.907996372513121,0.01720472544963098,0.02697628109888657,0.019238956152050686,0.009075494013291703,-0.017111906276664708,0.002947313842303911,0.016836734042383752,0.009800797824072432,0.02082622771270317,0.0032016746637885188,0.012882783949551693,0.011845668951012306,0.013927032430272861,0.023658000815820462,0.05853320883125764,0.09196720595116399,0.11154295758127382,-0.03403858963524483,0.4818174660063821,19810.779070568282,19265.576,20035.546666666665,20092.40523906119,19402.784025856097,20089.06262597403,19929.75916083916,394.19543042597,18181.109428854845,2599740790.0,54406917.26556257,19747.441639347628,19720.774162894537,19446.547534974816,18683.109492620035,18505.088319717368,19177.314000000002,19103.657,18889.576,18584.16,18472.746,19883.713333333333,19822.913333333334,19840.206666666665,19030.693333333333,18388.88,19330.405502262,19271.033449868526,19071.888563818688,18740.252007718787,18550.943479267025,20015.019514285716,19939.54946580087,19540.039558441556,19014.520174025973,18366.51042337662,403.65626587611916,377.1079990878302,362.6954287307364,371.3717959466046,418.08333053074074,18088.167892893132,18019.472436394346,17927.2336576232,17988.099407108137,17913.81715465133,2547030790.0,2491780790.0,2556970790.0,2351770840.0,2385614550.0,53887777.37522135,53275251.90041156,54196735.416500375,52255270.05979284,49930031.612306714,19991.255345297355,19923.045294251322,19639.09908375696,18934.464544548242,18250.39294368453,19826.13034965035,19779.60251748252,19647.065174825173,18931.042517482518,18391.29958041958,-0.020358554214682013
2019-02-25,20643.94,20888.72,20424.8,20639.72,41640000.0,0.009819453183176119,9.934972653612009,-0.007737324946835755,-0.017900787085594713,-0.04408818737555116,-0.024028967256582545,-0.010139547056502649,-0.0014526246279109422,-0.002834478094597428,0.009771555649255467,0.02697628109888657,0.03677707892295883,0.04780250881158958,0.030177955762674957,0.03985906504843816,0.0388219500498987,0.059566724882901496,0.0927500528597979,0.12155095642033209,-0.0032196612730589786,0.49456555092906257,20078.2395368696,19468.319,20651.08,20443.123793012048,19609.877626607824,20322.413177489176,20327.40293706294,436.99212329772865,18279.415303986512,2706060790.0,55938228.79719464,19946.419306104995,19810.779070568282,19726.32733769232,18853.668159403725,18518.10321925087,19376.907,19265.576,19048.088,18688.078,18429.849,20356.653333333335,20035.546666666665,19999.08666666667,19351.140000000003,18666.833333333332,19501.473166250755,19402.784025856097,19228.37381301258,18827.409375933064,18546.584934275274,20189.902165367963,20089.06262597403,19842.31675151515,19122.589814718616,18427.79947619047,432.8493730358405,394.19543042597,366.6569220244198,390.1000600665608,452.0791238208682,18290.510630866665,18181.109428854845,17973.601481526257,18039.53211220852,17929.45473279962,2664420790.0,2599740790.0,2567060790.0,2410500790.0,2432332100.0,55529346.76664718,54406917.26556257,54590404.72052286,53090601.67716457,52050602.57291581,20259.970643499964,20092.40523906119,19902.03911231432,19127.143912399682,18343.656618046327,20128.83090909091,19929.75916083916,19840.792727272725,19140.70027972028,18511.09986013986,0.016977590213203976
2019-02-26,20584.64,20678.64,20244.5,20480.64,45790000.0,-0.00770746889977203,9.927235328665173,-0.01016346213875903,-0.03635086242871548,-0.016291642309746862,-0.0024022221096669395,0.00628470031892475,0.0049028468522381375,0.011453330758851878,-0.007737324946835755,0.002034230702419877,0.019238956152050686,0.029039753976123257,0.04006518386475378,0.022440630815839305,0.032121740101602334,0.04289695696787136,0.09082177554343283,0.11614709659806603,-0.02964890458968169,0.46854380346295676,20123.226773488514,19557.225,20467.926666666666,20545.123569219828,19692.807376454697,20441.976288311685,20388.30979020979,436.61184019136476,18343.761305550874,2660270790.0,55585303.79627407,20078.2395368696,19946.419306104995,19720.774162894537,19069.82130682775,18526.358177997037,19468.319,19376.907,19103.657,18757.370000000003,18415.302000000003,20651.08,20356.653333333335,19822.913333333334,19587.773333333334,18783.633333333335,19609.877626607824,19501.473166250755,19271.033449868526,18902.95705441563,18561.435892915724,20322.413177489176,20189.902165367963,19939.54946580087,19230.71543030303,18490.380832900428,436.99212329772865,432.8493730358405,377.1079990878302,394.9907187243525,431.39924064475235,18279.415303986512,18290.510630866665,18019.472436394346,18022.359130392808,17970.014790895286,2706060790.0,2664420790.0,2491780790.0,2465690790.0,2387774550.0,55938228.79719464,55529346.76664718,53275251.90041156,53585791.53964656,51792515.98706504,20443.123793012048,20259.970643499964,19923.045294251322,19295.84662739699,18422.892759535323,20327.40293706294,20128.83090909091,19779.60251748252,19326.745734265736,18586.274685314685,0.008159455867284213
2019-02-27,20459.18,20571.16,20204.86,20273.54,57032090.0,-0.010111988687853457,9.917071866526413,-0.02618740028995647,-0.0061281801709879,0.007761240029091987,0.016448162457683612,0.01506630899099714,0.02161679289761078,0.0085264318634155,-0.01016346213875903,-0.017900787085594713,-0.008129231436339226,0.009075494013291703,0.018876291837364167,0.029901721725994795,0.012277168677080291,0.02300252644356461,0.07294798114431092,0.08680683212030499,-0.022324189077156983,0.4538986640700682,20129.732134018857,19628.538,20349.853333333336,20567.854829799388,19748.115245363773,20515.231475324672,20346.093146853145,427.2369281658494,18423.13598790575,2603238700.0,55008595.94734944,20123.226773488514,20078.2395368696,19747.441639347628,19283.240090633615,18534.171251428717,19557.225,19468.319,19177.314000000002,18818.602000000003,18421.832000000002,20467.926666666666,20651.08,19883.713333333333,19761.940000000002,18762.006666666664,19692.807376454697,19609.877626607824,19330.405502262,18989.582096852235,18588.659141209464,20441.976288311685,20322.413177489176,20015.019514285716,19377.1709991342,18571.999678787874,436.61184019136476,436.99212329772865,403.65626587611916,387.2239562277724,427.3806752254523,18343.761305550874,18279.415303986512,18088.167892893132,17950.964899835548,17954.644041901476,2660270790.0,2706060790.0,2547030790.0,2520370790.0,2420017050.0,55585303.79627407,55938228.79719464,53887777.37522135,54120478.181176454,52042077.238703854,20545.123569219828,20443.123793012048,19991.255345297355,19480.764228285538,18526.679500134476,20388.30979020979,20327.40293706294,19826.13034965035,19514.827412587412,18686.29272727273,-0.012808533320261871
2019-02-28,20280.94,20427.64,19735.78,19749.52,50770000.0,-0.025847483961853768,9.890884466236457,0.02005922011896849,0.033948640319048526,0.04263556274764018,0.04125370928095364,0.047804193187567366,0.034713832153372,0.029509366366029587,-0.02618740028995647,-0.03635086242871548,-0.04408818737555116,-0.03431663172629568,-0.017111906276664708,-0.007311108452592225,0.0037143214360385074,-0.005266237325652462,0.04404874999000155,0.0689150426060033,-0.01496828700595127,0.43170628582764264,20126.61840789129,19671.091,19970.98,20443.56748711482,19748.249031519605,20490.35430822511,20117.434405594406,462.52000441040286,18515.1335109643,2552468700.0,53696319.186606124,20129.732134018857,20123.226773488514,19810.779070568282,19446.547534974816,18554.92954094292,19628.538,19557.225,19265.576,18889.576,18450.485,20349.853333333336,20467.926666666666,20035.546666666665,19840.206666666665,18868.853333333336,19748.115245363773,19692.807376454697,19402.784025856097,19071.888563818688,18618.1639849038,20515.231475324672,20441.976288311685,20089.06262597403,19540.039558441556,18667.041119480516,427.2369281658494,436.61184019136476,394.19543042597,362.6954287307364,405.9565851953921,18423.13598790575,18343.761305550874,18181.109428854845,17927.2336576232,17939.920394985784,2603238700.0,2660270790.0,2599740790.0,2556970790.0,2460877840.0,55008595.94734944,55585303.79627407,54406917.26556257,54196735.416500375,52153035.17174247,20567.854829799388,20545.123569219828,20092.40523906119,19639.09908375696,18625.698709421034,20346.093146853145,20388.30979020979,19929.75916083916,19647.065174825173,18768.76055944056,-0.0038408132379614763
2019-03-04,20217.120000000003,20508.8,20174.620000000003,20431.5,33130000.0,0.013986326333718546,9.924833106555505,0.008686922428591575,0.007305068961905156,0.013855552868518733,0.0007651918343235779,-0.004439273953018894,0.03327235769833877,0.03990099200915443,0.013889420200080037,0.033948640319048526,0.007761240029091987,-0.0024022221096669395,-0.010139547056502649,-0.00036799140724714624,0.016836734042383752,0.020038408706172232,0.08242021458806235,0.10877556407815003,0.026077733138168364,0.4823291860281906,20133.793363119716,19815.122,20371.64,20503.310935125228,19847.910975915136,20420.264032034633,20246.362517482517,447.8389366460357,18749.925446858724,2609149130.0,54636859.29763196,20127.024232429325,20126.61840789129,20078.2395368696,19726.32733769232,18593.541696876197,19734.3,19671.091,19468.319,19048.088,18490.836000000003,20061.219999999998,19970.98,20651.08,19999.08666666667,18851.47333333333,19786.48055232726,19748.249031519605,19609.877626607824,19228.37381301258,18659.95174274438,20442.973051948054,20490.35430822511,20322.413177489176,19842.31675151515,18828.024684848486,461.488003822349,462.52000441040286,436.99212329772865,366.6569220244198,376.9686351023167,18621.776475830575,18515.1335109643,18279.415303986512,17973.601481526257,17934.63159340997,2576019130.0,2552468700.0,2706060790.0,2567060790.0,2404974030.0,54173492.30619586,53696319.186606124,55938228.79719464,54590404.72052286,52043875.490248494,20439.309350043874,20443.56748711482,20443.123793012048,19902.03911231432,18748.7060970402,20131.357202797204,20117.434405594406,20327.40293706294,19840.792727272725,18816.565454545453,-0.0073750398867763155
2019-03-05,20365.079999999998,20934.1,20285.16,20609.760000000002,45580000.0,0.008724763233242783,9.933520028984098,-0.0013818534666865045,0.005168630439927238,-0.007921730594268147,-0.013126196381610573,0.024585435269747238,0.03121406958056277,0.04978005088995192,0.008686922428591575,0.02257634262867155,0.04263556274764018,0.016448162457683612,0.00628470031892475,-0.0014526246279109422,0.008318931021344596,0.04634988418367854,0.08140682675204124,0.10449097156615006,0.0070417991330335335,0.48646461638362876,20168.912055027926,19895.686999999998,20609.673333333332,20596.49651466531,19920.46802582798,20442.909154112556,20387.890769230773,474.6524117598974,18846.95283527776,2654729130.0,55034534.00580316,20133.793363119716,20127.024232429325,20123.226773488514,19720.774162894537,18616.073325062465,19815.122,19734.3,19557.225,19103.657,18508.201,20371.64,20061.219999999998,20467.926666666666,19822.913333333334,18894.766666666666,19847.910975915136,19786.48055232726,19692.807376454697,19271.033449868526,18692.19062438777,20420.264032034633,20442.973051948054,20441.976288311685,19939.54946580087,18899.80936017316,447.8389366460357,461.488003822349,436.61184019136476,377.1079990878302,380.9248170886749,18749.925446858724,18621.776475830575,18343.761305550874,18019.472436394346,17910.76378022429,2609149130.0,2576019130.0,2660270790.0,2491780790.0,2437703790.0,54636859.29763196,54173492.30619586,55585303.79627407,53275251.90041156,52362909.17836854,20503.310935125228,20439.309350043874,20545.123569219828,19923.045294251322,18832.553084479332,20246.362517482517,20131.357202797204,20388.30979020979,19779.60251748252,18886.70867132867,-0.01774572322924186
2019-03-06,20629.739999999998,20733.44,20368.82,20581.3,21050000.0,-0.0013808991468121645,9.93213817551741,0.006550483906613654,-0.006539877127581678,-0.011744342914924131,0.025967288736433558,0.03259592304724928,0.051161904356638525,0.0515219224168173,-0.0013818534666865045,0.007305068961905156,0.021194489161985148,0.04125370928095364,0.01506630899099714,0.0049028468522381375,-0.002834478094597428,0.03394260082836143,0.0816812150706301,0.11087529273698923,0.002369029587394483,0.4901988996834009,20190.41899992739,19976.401,20561.186666666665,20659.85974770974,19983.40440432055,20489.78623030303,20463.813286713288,459.9814235252443,18981.508390384126,2633679130.0,55005466.07876276,20168.912055027926,20133.793363119716,20129.732134018857,19747.441639347628,18647.110241541952,19895.686999999998,19815.122,19628.538,19177.314000000002,18535.246,20609.673333333332,20371.64,20349.853333333336,19883.713333333333,19031.513333333336,19920.46802582798,19847.910975915136,19748.115245363773,19330.405502262,18718.364850636553,20442.909154112556,20420.264032034633,20515.231475324672,20015.019514285716,18963.524732467533,474.6524117598974,447.8389366460357,427.2369281658494,403.65626587611916,368.3428414768518,18846.95283527776,18749.925446858724,18423.13598790575,18088.167892893132,17905.36342219207,2654729130.0,2609149130.0,2603238700.0,2547030790.0,2404023720.0,55034534.00580316,54636859.29763196,55008595.94734944,53887777.37522135,52307173.008131586,20596.49651466531,20503.310935125228,20567.854829799388,19991.255345297355,18892.02666618037,20387.890769230773,20246.362517482517,20346.093146853145,19826.13034965035,18919.256223776225,-0.022974006992730788
2019-03-07,20637.86,20921.239999999998,20560.22,20716.56,36040000.0,0.00657198524874536,9.938688659424026,-0.013090361034195298,-0.018294826821537685,0.01941680482982,0.02604543914063566,0.04461142045002484,0.0449714385102036,0.05954800645716579,0.006550483906613654,0.005168630439927238,0.013855552868518733,0.027744973068598668,0.047804193187567366,0.02161679289761078,0.011453330758851878,0.030692286910902703,0.08922549574216028,0.12265949286206661,-0.012637175814655276,0.49501997731530234,20215.325377134388,20064.82,20732.673333333336,20741.191364773833,20053.228746766214,20549.27162857143,20562.203776223778,446.7865670552113,19143.054848223037,2669719130.0,55242320.42712755,20190.41899992739,20168.912055027926,20126.61840789129,19810.779070568282,18683.109492620035,19976.401,19895.686999999998,19671.091,19265.576,18584.16,20561.186666666665,20609.673333333332,19970.98,20035.546666666665,19030.693333333333,19983.40440432055,19920.46802582798,19748.249031519605,19402.784025856097,18740.252007718787,20489.78623030303,20442.909154112556,20490.35430822511,20089.06262597403,19014.520174025973,459.9814235252443,474.6524117598974,462.52000441040286,394.19543042597,371.3717959466046,18981.508390384126,18846.95283527776,18515.1335109643,18181.109428854845,17988.099407108137,2633679130.0,2654729130.0,2552468700.0,2599740790.0,2351770840.0,55005466.07876276,55034534.00580316,53696319.186606124,54406917.26556257,52255270.05979284,20659.85974770974,20596.49651466531,20443.56748711482,20092.40523906119,18934.464544548242,20463.813286713288,20387.890769230773,20117.434405594406,19929.75916083916,18931.042517482518,-0.01849538874211635
2019-03-11,20406.239999999998,20471.4,20171.22,20341.0,16890000.0,-0.005190946019834497,9.920393832602487,0.037711631651357755,0.04434026596217328,0.06290624727156267,0.06326626533174143,0.07784283327870338,0.06444603124033645,0.06142326868036758,-0.00520446578734239,-0.018294826821537685,-0.011744342914924131,-0.013126196381610573,-0.004439273953018894,0.009450146247061027,0.029509366366029587,-0.014578821009521624,0.044987903873379975,0.07817123185027637,-0.028595626562309927,0.47082555879611004,20218.90411741366,20183.343,20327.873333333333,20691.84216021279,20114.577999053523,20570.62932900433,20449.652167832166,422.93266592146995,19472.63274019469,2623569130.0,54774117.44267507,20216.352581065326,20215.325377134388,20133.793363119716,20078.2395368696,18853.668159403725,20138.602000000003,20064.82,19815.122,19468.319,18688.078,20469.84,20732.673333333336,20371.64,20651.08,19351.140000000003,20090.74410421705,20053.228746766214,19847.910975915136,19609.877626607824,18827.409375933064,20577.094999134202,20549.27162857143,20420.264032034633,20322.413177489176,19122.589814718616,441.8176914478499,446.7865670552113,447.8389366460357,436.99212329772865,390.1000600665608,19360.238464867412,19143.054848223037,18749.925446858724,18279.415303986512,18039.53211220852,2640459130.0,2669719130.0,2609149130.0,2706060790.0,2410500790.0,54861792.52095007,55242320.42712755,54636859.29763196,55938228.79719464,53090601.67716457,20732.22321220674,20741.191364773833,20503.310935125228,20443.123793012048,19127.143912399682,20518.925314685315,20562.203776223778,20246.362517482517,20327.40293706294,19140.70027972028,-0.02055884006185689
2019-03-12,20507.4,21125.34,20355.0,21122.739999999998,51790000.0,0.03843173885256368,9.958105464253844,0.006628634310815467,0.025194615620204894,0.02555463368038362,0.04013120162734576,0.02673439958897857,0.023711637029009733,0.006712343433889141,0.037711631651357755,0.03250716586401542,0.01941680482982,0.025967288736433558,0.024585435269747238,0.03327235769833877,0.047161777898418744,0.030870135588671882,0.07376709255654315,0.12169191113210479,0.0019343841522947924,0.4965582253368251,20254.078664337634,20258.447,20867.693333333333,20856.5038502359,20210.593427715092,20632.182448484848,20708.853426573427,471.120310465274,19483.536418073276,2675359130.0,56764497.19784934,20218.90411741366,20216.352581065326,20168.912055027926,20123.226773488514,19069.82130682775,20183.343,20138.602000000003,19895.686999999998,19557.225,18757.370000000003,20327.873333333333,20469.84,20609.673333333332,20467.926666666666,19587.773333333334,20114.577999053523,20090.74410421705,19920.46802582798,19692.807376454697,18902.95705441563,20570.62932900433,20577.094999134202,20442.909154112556,20441.976288311685,19230.71543030303,422.93266592146995,441.8176914478499,474.6524117598974,436.61184019136476,394.9907187243525,19472.63274019469,19360.238464867412,18846.95283527776,18343.761305550874,18022.359130392808,2623569130.0,2640459130.0,2654729130.0,2660270790.0,2465690790.0,54774117.44267507,54861792.52095007,55034534.00580316,55585303.79627407,53585791.53964656,20691.84216021279,20732.22321220674,20596.49651466531,20545.123569219828,19295.84662739699,20449.652167832166,20518.925314685315,20387.890769230773,20388.30979020979,19326.745734265736,-0.02397426196543796
2019-03-13,21158.2,21375.519999999997,21038.02,21263.22,63740000.0,0.006650652330142837,9.96473409856466,0.01856598130938917,0.018925999369567962,0.033502567316530146,0.020105765278163074,0.017083002718194094,8.370912307345755e-05,0.006819496084737429,0.006628634310815467,0.04434026596217328,0.03913580017483087,0.02604543914063566,0.03259592304724928,0.03121406958056277,0.03990099200915443,0.04766223203824637,0.07066475848181103,0.12061021318255731,0.025513638974932532,0.5118209510176601,20329.801229043496,20330.981999999996,21225.586666666666,21022.660197191053,20310.84357745651,20756.803888311686,20922.05972027972,453.3042690699036,19465.527836889563,2739099130.0,57188409.77737264,20254.078664337634,20218.90411741366,20190.41899992739,20129.732134018857,19283.240090633615,20258.447,20183.343,19976.401,19628.538,18818.602000000003,20867.693333333333,20327.873333333333,20561.186666666665,20349.853333333336,19761.940000000002,20210.593427715092,20114.577999053523,19983.40440432055,19748.115245363773,18989.582096852235,20632.182448484848,20570.62932900433,20489.78623030303,20515.231475324672,19377.1709991342,471.120310465274,422.93266592146995,459.9814235252443,427.2369281658494,387.2239562277724,19483.536418073276,19472.63274019469,18981.508390384126,18423.13598790575,17950.964899835548,2675359130.0,2623569130.0,2633679130.0,2603238700.0,2520370790.0,56764497.19784934,54774117.44267507,55005466.07876276,55008595.94734944,54120478.181176454,20856.5038502359,20691.84216021279,20659.85974770974,20567.854829799388,19480.764228285538,20708.853426573427,20449.652167832166,20463.813286713288,20346.093146853145,19514.827412587412,0.000286510607000627
2019-03-14,21273.859999999997,21806.719999999998,21060.9,21661.68,37730000.0,0.018739400711651255,9.98330007987405,0.0003600180601788471,0.014936586007140913,0.0015397839687738444,-0.0014829785911950504,-0.018482272186315714,-0.011746485224651755,-0.03241285326144163,0.01856598130938917,0.025194615620204894,0.06290624727156267,0.05770178148422019,0.04461142045002484,0.051161904356638525,0.04978005088995192,0.0924156136375921,0.0871493763119397,0.1364643636275938,0.026908930184090116,0.5278934253557387,20646.716123017377,20421.375999999997,21509.766666666666,21256.38858522581,20439.494665317798,20961.836718614715,21210.18839160839,492.3063665272493,19401.836907388493,2776829130.0,57895447.366223246,20329.801229043496,20254.078664337634,20215.325377134388,20126.61840789129,19446.547534974816,20330.981999999996,20258.447,20064.82,19671.091,18889.576,21225.586666666666,20867.693333333333,20732.673333333336,19970.98,19840.206666666665,20310.84357745651,20210.593427715092,20053.228746766214,19748.249031519605,19071.888563818688,20756.803888311686,20632.182448484848,20549.27162857143,20490.35430822511,19540.039558441556,453.3042690699036,471.120310465274,446.7865670552113,462.52000441040286,362.6954287307364,19465.527836889563,19483.536418073276,19143.054848223037,18515.1335109643,17927.2336576232,2739099130.0,2675359130.0,2669719130.0,2552468700.0,2556970790.0,57188409.77737264,56764497.19784934,55242320.42712755,53696319.186606124,54196735.416500375,21022.660197191053,20856.5038502359,20741.191364773833,20443.56748711482,19639.09908375696,20922.05972027972,20708.853426573427,20562.203776223778,20117.434405594406,19647.065174825173,0.040867386196676944
