return_1d_past,return_2d_past,return_3d_past,return_4d_past,return_5d_past,return_6d_past,return_7d_past,return_10d_past,return_20d_past,return_30d_past,return_120d_past,return_480d_past,KAMA_10,SMA_20,HLC3,TEMA_20,EMA_20,HMA_20,FWMA_10,ATR_14,BBL_20,OBV,PVT,gold_return,sample_index
-0.004254441505398729,-0.09089751591573784,0.14310949304002477,-0.04574203261822128,-0.05667415619608927,-0.1308441986943216,0.05890549098862311,0.08789724409165435,0.08321616045148245,-0.31034396728801733,0.024067763989634967,0.016568136767022186,0.07579600512285035,0.043508185691507655,-0.0022175157984761634,0.013613240490485023,0.025251168186598356,0.002233432528555825,0.023265908463064228,-0.028939260485038087,0.023341083500458527,0.0849856640850076,0.08574450966881367,-0.06776978422132068,0
0.020523040219962204,0.028866093745496663,0.22791161125964504,0.060829817510928044,-0.02567159472942238,0.032865108007545586,0.11246382686565448,0.159299507534148,0.060403908825846835,-0.20940263486769792,0.011571336543594896,0.03444963882742449,0.08018892769415789,0.045536849966262366,0.0015187267323190103,0.013780098169127898,0.03673542699070096,0.006128071533015937,0.03001280741588459,-0.02242331091126456,0.010416084161220397,0.09132700139798174,0.08205067222074064,0.08713152048637894,1
-0.13695569915330988,-0.03149284376191507,-0.01195005707042382,-0.0020076018512197947,0.0441378997271841,-0.00595413733741834,-0.028952640526413085,-0.05329033793567647,-0.0900535794470908,-0.17342982811547125,0.04784950769053822,-0.012223446556173431,0.04997157108959212,0.02672309898139484,-0.000327044550372144,0.007094228648500191,0.028229166928815306,0.0055273937518362445,0.030755324767737683,-0.005424395495965411,-0.03579011247785246,0.05229370109303935,0.07411614754112296,0.013001620475933876,2
-0.09207803632711836,-0.04921846165168491,-0.0627513747840147,0.02815955789871669,-0.012368444991605559,-0.033865348053962,-0.04219720721837966,-0.13290000574330957,-0.06813974434315172,-0.2786442893539677,0.005469104042470733,-0.059200435583582144,0.061987829341840314,0.020425100998652336,-0.0014427478890365125,0.009139254673318798,0.0280587276338115,0.0039755660186095556,0.02865601788273525,-0.04073509679113454,-0.022831784658908724,0.043699688087170015,0.06980296487195278,-0.08123127505212653,3
0.007824788990730067,-0.01646179667793833,-0.07308199737252176,-0.01549408960456109,-0.009229925080030036,-0.02111114145675613,-0.05251296459550419,-0.14890751422058904,-0.06565242698901623,-0.28029954009914526,0.0316064867595007,-0.10636624389546416,0.06968062478938616,0.02017861379940287,-0.002971868569949272,0.006415178638011494,0.018577131167289658,-0.0012321747950846916,0.026794784759580234,-0.062601533726035,-0.021610149793705184,0.03335021590097143,0.046385761429081136,0.03142356719523157,4
0.12200914239842411,0.10161849485597439,0.23508458535408017,0.03353328122247498,0.05875668416746287,0.05351532865788573,0.10522121619474353,-0.07793285956174754,-0.006397130717874066,-0.3260309969035571,0.12164828170262222,0.09458860289772344,0.09396187075447639,0.050350576324990244,0.0034038900601009604,0.014117928171455069,0.025260183519594505,0.0047508656852027,0.03127374313028224,-0.01350069752186759,0.010493307118380186,0.08142313867699802,0.07239400317846367,0.07163525319835065,5
-0.11798596511923978,-0.04015331385441364,0.02204015635894639,0.04392395999212075,0.04356935221040596,0.011872148500537461,-0.00398523816379643,0.030880394053940115,0.010922803570677405,-0.03261428012948629,0.026980850308183184,0.005171861196702691,0.06164598154016276,0.02518397801792671,0.006291985329476353,0.006902532984906255,0.029195485653647157,0.008235030184090084,0.03614158242771643,-0.006613919926695616,-0.03355570381539471,0.06938368348273757,0.0616728181014776,-0.021504529396158767,6
-0.028224352114848757,-0.04648162826284151,-0.03712168910694752,0.01608613019251936,0.051518757562218985,0.031432234267990154,-0.06236921391046665,0.025899991361970687,-0.034879189191511464,-0.06827593634214726,0.035003813088202995,-0.09531948611590073,0.06619270094830833,0.022387059491626733,0.00507733700543622,0.007937212823388726,0.032540185633629405,0.009964843587480345,0.029899699197546634,-0.018769305327398615,-0.031655810784977194,0.07043174867324078,0.06313129660266573,-0.05850252248875641,7
0.011579419021590482,0.009381281007522781,-0.03896154769781338,-8.53906484140765e-05,0.02063884411677522,0.018557973260213308,-0.048438869692535164,0.03499640269114233,-0.010624261780836643,-0.0502194038225344,0.05745684630678545,-0.05328108454288494,0.07575507256592245,0.03544957401631441,0.008999599762850214,0.012096203924352298,0.04160535514622218,0.011570309307366005,0.03756133601397984,0.005422389882623903,-0.02823379571962867,0.0825300278492986,0.07797750010356852,0.02710207155104784,8
-0.03879681948599153,-0.0363404548438315,-0.045120021147551946,-0.0574790926873975,-0.02386100575789437,-0.015142663129136407,-0.06323788388828215,0.04000257777171836,-0.019408260920934166,-0.07904333514432092,0.01156481573357098,-0.0954656422026948,0.06737666445118261,0.030291331999169727,0.006777110867324297,0.01151067750282494,0.03706919722894379,0.0104140864533594,0.034362068121441845,-0.015039686286932178,-0.03141368065343809,0.06267952711041445,0.06049657142623683,0.0068427314817838866,9
